datum,imputerad,lower_95,upper_95
2022-10-07,3.8194361353547577,2.9725791984679373,4.666293072241578
2022-10-21,3.8182574310344446,2.964123981280901,4.672390880787988
2022-11-04,3.817078726714131,2.9561530034813224,4.67800444994694
2022-11-18,3.815900022393818,2.9486548872898704,4.683145157497766
2022-12-02,3.8147213180735045,2.941619365091793,4.687823271055216
2022-12-16,3.8135426137531914,2.935037184776809,4.692048042729573
2022-12-30,3.812363909432878,2.9289000280642274,4.695827790801528
2023-01-13,3.8111852051125643,2.923200439969362,4.699169970255767
2023-01-27,3.8100065007922512,2.9179317678963015,4.702081233688201
2023-02-10,3.8088277964719377,2.9130881091085743,4.7045674838353015
2023-02-24,3.8076490921516246,2.908664265546783,4.7066339187564665
2023-03-10,3.806470387831311,2.9046557051413795,4.708285070521243
2023-03-24,3.805291683510998,2.9010585289175426,4.709524838104453
2023-04-07,3.8041129791906845,2.8978694433139283,4.71035651506744
2023-04-21,3.8029342748703714,2.8950857372429413,4.7107828124978015
2023-05-05,3.801755570550058,2.8927052635111097,4.7108058775890065
2023-05-19,3.8005768662297448,2.8907264242974273,4.710427308162062
2023-06-02,3.7993981619094312,2.8891481604577725,4.70964816336109
2023-06-16,3.798219457589118,2.8879699444870566,4.70846897069118
2023-06-30,3.7970407532688046,2.8871917770294395,4.70688972950817
2023-07-14,3.795862048948491,2.8868141868825905,4.704909911014392
2023-07-28,3.794683344628178,2.88683823449604,4.702528454760316
2023-08-11,3.7935046403078645,2.8872655190178116,4.699743761597918
2023-08-25,3.7923259359875514,2.8880981889991144,4.696553682975988
2023-09-08,3.791147231667238,2.8893389569256014,4.692955506408874
2023-09-22,3.789968527346925,2.8909911178072445,4.688945936886605
2023-10-06,3.7887898230266113,2.893058572129142,4.68452107392408
2023-10-20,3.787611118706298,2.8955458535448866,4.67967638386771
2023-11-03,3.7864324143859847,2.8984581617850775,4.674406666986892
2023-11-17,3.7852537100656716,2.9018014013595006,4.668706018771843
2023-12-01,3.784075005745358,2.905582226756326,4.66256778473439
2023-12-15,3.782896301425045,2.909808094990572,4.655984507859518
2023-12-29,3.7817175971047314,2.9144873265332167,4.648947867676246
2024-01-12,3.780538892784418,2.9196291758700346,4.641448609698801
2024-01-26,3.779360188464105,2.9252439132057826,4.6334764637224275
2024-02-09,3.7781814841437913,2.931342919158599,4.625020049128984
2024-02-23,3.777002779823478,2.937938794699164,4.616066764947792
2024-03-08,3.7758240755031647,2.9450454891032174,4.6066026619031115
2024-03-22,3.7746453711828516,2.952678449336128,4.596612293029575
2024-04-05,3.773466666862538,2.9608547951173945,4.586078538607682
2024-04-19,3.772287962542225,2.969593524979837,4.574982400104613
2024-05-03,3.7711092582219115,2.9789157600236904,4.563302756420133
2024-05-17,3.7699305539015984,2.9888450338828516,4.551016073920345
2024-05-31,3.768751849581285,2.9994076398286786,4.538096059333891
2024-06-14,3.7675731452609713,3.0106330491646873,4.524513241357256
2024-06-28,3.7663944409406582,3.0225544194453597,4.510234462435957
2024-07-12,3.7652157366203447,3.035209217074468,4.495222256166222
2024-07-26,3.7640370323000316,3.04863998723881,4.479434077361254
2024-08-09,3.762858327979718,3.0628953160379044,4.462821339921532
2024-08-23,3.761679623659405,3.078031046836146,4.445328200482664
2024-09-06,3.7605009193390915,3.094111838096186,4.426890000581997
2024-09-20,3.7593222150187784,3.1112131878416034,4.407431242195953
2024-10-04,3.758143510698465,3.1294241081675667,4.386862913229363
2024-10-18,3.7569648063781518,3.148850725279417,4.365078887476887
2024-11-01,3.7557861020578382,3.1696212305039446,4.341950973611731
2024-11-15,3.7546073977375247,3.1918928607309613,4.317321934744088
2024-11-29,3.7534286934172116,3.215862031341973,4.29099535549245
2024-12-13,3.752249989096898,3.2417795642019778,4.2627204139918184
2024-12-27,3.751071284776585,3.269974552599394,4.232168016953776
2025-01-10,3.7498925804562715,3.30089375057781,4.198891410334733
2025-01-24,3.7487138761359584,3.3351710062247872,4.162256746047129
2025-02-07,3.747535171815645,3.373760729433622,4.121309614197668
2025-02-21,3.746356467495332,3.4182271716330126,4.074485763357651
